Experiment_ID,Cell_Line,Cell_Type,Synthesis_Method,Surface_Coating,Core_Size_nm,Zeta_Potential_mV,Concentration,Exposure_Time,Cell_Viability,ROS,LDH,Apoptosis,Hemolysis,Comet_Tail_Moment,Selectivity_Index,Toxicity_Score,IC50,Risk_Level,ISO_10993_Status
EXP-ZNO-009389,L929,Normal,Hydrothermal,Bare_ZnO,24.1,-17.8,20.65,48,86.11,9.77,6.49,6.29,0.53,1.77,1.0,7.03,56.02,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009390,PBMCs,Normal,Hydrothermal,Bare_ZnO,87.6,8.8,15.86,12,87.16,11.22,7.58,6.68,0.26,2.57,1.0,8.24,77.62,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009391,PBMCs,Normal,Green_Synthesis,Chitosan_Coated,92.0,27.3,13.74,48,90.65,2.14,6.84,4.42,0.67,1.86,1.0,4.07,68.26,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009392,PBMCs,Normal,Chemical_Precipitation,Bare_ZnO,41.3,11.9,22.7,72,68.38,31.98,26.59,27.17,0.89,3.62,1.0,26.54,36.33,Moderate,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-009393,MCF-7,Cancer,Sol-Gel,Bare_ZnO,40.5,-17.1,80.61,72,9.04,94.46,86.76,83.26,8.61,18.0,2.73,100.0,23.83,High,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-009394,Primary_HDF,Normal,Hydrothermal,Chitosan_Coated,69.9,33.6,6.16,24,100.0,0.0,3.58,0.3,0.1,1.61,1.0,0.38,90.72,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009395,HepG2,Cancer,Sol-Gel,Silica_Coated,84.6,-4.3,20.88,6,81.84,9.08,7.31,12.37,0.17,1.77,0.95,12.96,68.23,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009396,Jurkat,Cancer,Hydrothermal,Bare_ZnO,59.2,6.0,39.68,6,56.28,51.51,42.06,37.43,1.11,4.73,1.36,51.48,47.76,Moderate,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-009397,HEK293,Normal,Green_Synthesis,PEG_Coated,83.2,-32.9,20.29,6,92.76,5.01,5.62,3.66,0.1,1.12,1.0,3.49,158.39,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009398,NIH-3T3,Normal,Sol-Gel,PEG_Coated,60.7,30.9,68.43,6,71.22,8.79,7.96,14.91,0.1,3.22,1.0,13.92,137.27,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009399,HEK293,Normal,Sol-Gel,Chitosan_Coated,78.5,32.1,9.59,24,94.83,1.61,5.3,4.67,0.37,1.0,1.0,3.36,72.0,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009400,Caco-2,Normal,Hydrothermal,Bare_ZnO,28.0,-28.7,43.15,48,51.69,41.72,30.45,33.72,2.49,5.61,1.0,34.54,41.19,Moderate,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-009401,CHO,Normal,Sol-Gel,Chitosan_Coated,41.1,-29.5,35.26,72,60.15,19.35,12.79,22.95,0.1,3.85,1.0,23.42,44.93,Low,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-009402,L929,Normal,Hydrothermal,Chitosan_Coated,84.7,-24.5,3.68,24,100.0,0.0,1.16,0.53,0.26,1.0,1.0,0.18,85.68,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009403,PBMCs,Normal,Hydrothermal,PEG_Coated,92.6,-26.4,15.96,48,87.59,3.68,1.13,11.23,0.34,2.4,1.0,6.39,62.12,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009404,NIH-3T3,Normal,Hydrothermal,PEG_Coated,84.3,-3.2,4.85,24,99.86,0.0,3.93,0.1,0.1,1.0,1.0,0.51,88.73,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009405,PBMCs,Normal,Green_Synthesis,PEG_Coated,36.6,28.2,0.75,12,100.0,0.0,0.0,0.0,0.1,1.03,1.0,0.01,120.13,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009406,HeLa,Cancer,Green_Synthesis,PEG_Coated,70.7,29.9,61.64,6,72.9,1.9,2.31,19.93,0.25,3.0,0.55,11.2,118.79,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009407,MCF-7,Cancer,Sol-Gel,Chitosan_Coated,75.7,-15.1,48.15,72,24.05,39.58,39.91,68.61,1.62,8.47,2.27,68.88,28.59,High,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-009408,MCF-7,Cancer,Hydrothermal,Chitosan_Coated,86.5,-12.5,158.13,72,3.0,46.52,44.65,80.66,6.96,18.0,2.17,81.24,30.02,High,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-009409,Primary_HDF,Normal,Green_Synthesis,PEG_Coated,65.0,-22.8,5.7,72,99.9,0.72,1.36,0.73,0.1,1.35,1.0,0.25,79.65,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009410,NIH-3T3,Normal,Hydrothermal,Silica_Coated,75.8,15.0,16.7,12,94.14,1.07,4.32,3.74,0.29,1.49,1.0,2.97,86.99,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009411,Caco-2,Normal,Hydrothermal,Chitosan_Coated,92.5,-19.1,1.16,24,98.31,3.08,3.55,0.0,0.1,1.2,1.0,1.73,63.0,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009412,HCT-116,Cancer,Green_Synthesis,Chitosan_Coated,41.8,21.4,30.52,48,57.82,17.75,14.71,31.09,0.1,5.41,1.73,27.16,37.66,Moderate,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-009413,A549,Cancer,Chemical_Precipitation,Bare_ZnO,54.0,4.3,9.79,6,94.96,3.71,6.89,5.95,0.41,1.14,1.14,6.18,56.79,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009414,MCF-7,Cancer,Hydrothermal,Silica_Coated,45.7,-15.1,89.83,72,11.93,53.13,46.87,74.58,5.05,18.0,2.6,77.49,25.02,High,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-009415,MCF-7,Cancer,Hydrothermal,Chitosan_Coated,31.2,11.9,26.1,12,80.74,9.67,9.25,13.82,0.38,2.7,1.16,15.92,56.21,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009416,HCT-116,Cancer,Green_Synthesis,Chitosan_Coated,17.0,1.6,22.89,12,86.96,9.55,4.51,7.3,0.43,1.83,1.06,9.0,61.18,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009417,Caco-2,Normal,Chemical_Precipitation,Bare_ZnO,40.6,30.3,12.84,72,82.0,22.85,10.78,11.41,0.19,3.13,1.0,16.14,31.32,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009418,Caco-2,Normal,Hydrothermal,Bare_ZnO,56.9,23.6,1.38,24,96.94,1.82,0.73,1.85,0.29,1.08,1.0,1.86,52.5,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009419,PBMCs,Normal,Sol-Gel,Bare_ZnO,80.6,-20.7,16.91,12,92.96,7.35,9.23,4.9,0.1,2.08,1.0,5.74,73.92,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009420,CHO,Normal,Green_Synthesis,Silica_Coated,26.4,16.1,128.1,24,21.73,29.21,22.86,31.12,1.21,11.55,1.0,32.21,68.75,Moderate,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-009421,MCF-7,Cancer,Hydrothermal,PEG_Coated,27.0,-12.7,53.33,6,65.78,10.0,14.78,27.95,0.1,4.04,0.84,26.62,77.61,Moderate,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-009422,CHO,Normal,Green_Synthesis,Silica_Coated,71.7,5.3,61.13,6,71.18,6.88,11.11,15.89,0.18,2.34,1.0,11.89,111.68,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009423,Caco-2,Normal,Green_Synthesis,Bare_ZnO,54.4,2.6,32.31,6,87.59,4.14,7.89,4.42,0.58,1.46,1.0,5.77,101.53,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009424,HEK293,Normal,Green_Synthesis,Silica_Coated,88.4,25.4,42.13,24,75.23,9.27,10.58,11.24,0.38,2.67,1.0,10.04,75.0,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009425,A549,Cancer,Hydrothermal,PEG_Coated,31.7,-23.8,77.01,72,21.16,28.37,29.71,60.6,1.54,12.22,1.84,59.08,35.31,High,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-009426,PBMCs,Normal,Green_Synthesis,Chitosan_Coated,24.3,-13.0,51.29,12,79.91,4.69,4.42,4.83,0.61,1.68,1.0,7.38,110.89,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009427,Jurkat,Cancer,Sol-Gel,Silica_Coated,94.6,-20.3,7.26,48,89.55,12.37,4.88,14.03,0.1,2.49,2.96,12.58,21.97,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009428,HepG2,Cancer,Hydrothermal,Chitosan_Coated,46.9,-13.4,60.53,12,53.36,22.41,13.54,32.59,0.61,5.14,0.96,30.74,67.45,Moderate,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-009429,PBMCs,Normal,Sol-Gel,PEG_Coated,41.5,3.0,20.59,72,85.22,6.16,5.41,9.48,0.1,2.18,1.0,8.49,51.33,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009430,PBMCs,Normal,Sol-Gel,Silica_Coated,48.1,4.1,60.51,72,27.41,36.6,26.29,42.58,2.2,8.26,1.0,42.6,39.49,Moderate,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-009431,Primary_HDF,Normal,Chemical_Precipitation,Bare_ZnO,86.8,12.4,2.12,12,98.34,4.97,3.86,1.77,0.1,1.0,1.0,1.93,84.43,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009432,A549,Cancer,Green_Synthesis,Silica_Coated,83.1,23.2,91.13,6,41.81,30.97,27.07,36.79,1.32,6.79,0.84,36.23,77.16,Moderate,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-009433,HCT-116,Cancer,Chemical_Precipitation,Silica_Coated,23.1,-1.1,2.52,6,97.83,7.22,1.81,1.37,0.1,1.0,1.36,4.06,47.83,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009434,HEK293,Normal,Hydrothermal,Chitosan_Coated,91.8,30.4,46.57,72,56.09,17.79,12.61,26.25,0.1,5.12,1.0,22.48,51.47,Low,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-009435,PBMCs,Normal,Sol-Gel,Chitosan_Coated,52.8,-29.0,120.5,6,45.81,20.42,17.75,35.43,1.26,5.07,1.0,30.62,113.07,Moderate,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-009436,HEK293,Normal,Sol-Gel,PEG_Coated,39.6,1.8,2.35,24,100.0,0.0,0.0,4.77,0.1,1.06,1.0,0.41,78.0,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009437,A549,Cancer,Chemical_Precipitation,Bare_ZnO,46.5,31.3,2.84,48,99.07,0.0,1.77,0.0,0.1,1.95,2.37,0.92,27.43,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009438,MCF-7,Cancer,Chemical_Precipitation,Silica_Coated,83.0,-28.8,4.85,6,100.0,0.0,2.25,3.72,0.1,1.56,1.24,0.99,52.31,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009439,L929,Normal,Chemical_Precipitation,Bare_ZnO,82.0,-5.5,53.19,12,65.73,23.97,20.35,22.86,1.07,4.61,1.0,21.17,79.74,Low,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-009440,NIH-3T3,Normal,Green_Synthesis,Silica_Coated,42.9,30.1,17.4,48,90.61,0.0,4.41,5.86,0.1,1.78,1.0,3.29,63.75,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009441,Caco-2,Normal,Green_Synthesis,Bare_ZnO,47.3,34.1,10.48,72,93.76,0.52,2.61,2.66,0.13,2.33,1.0,2.55,42.55,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009442,A549,Cancer,Sol-Gel,PEG_Coated,91.2,14.3,81.06,6,48.03,17.68,22.21,47.97,0.49,6.21,0.81,42.12,80.25,Moderate,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-009443,CHO,Normal,Sol-Gel,Bare_ZnO,82.2,22.3,13.21,12,94.67,9.57,5.03,4.89,0.65,1.56,1.0,5.06,70.1,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009444,Jurkat,Cancer,Sol-Gel,Silica_Coated,63.8,0.2,12.53,12,87.27,6.17,4.24,13.3,0.15,2.6,1.82,12.07,35.69,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009445,Jurkat,Cancer,Sol-Gel,Chitosan_Coated,88.9,-23.8,28.92,48,47.42,34.72,26.1,49.27,0.89,6.08,2.47,53.37,26.36,Moderate,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-009446,L929,Normal,Green_Synthesis,Chitosan_Coated,33.3,-29.8,40.97,12,86.89,5.12,0.0,4.71,0.1,1.93,1.0,4.17,130.01,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009447,NIH-3T3,Normal,Sol-Gel,Chitosan_Coated,42.9,-15.9,24.06,24,86.64,1.87,4.44,7.34,0.1,1.74,1.0,6.24,78.0,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009448,L929,Normal,Hydrothermal,Bare_ZnO,52.9,18.3,2.08,72,100.0,0.8,0.0,0.0,0.16,1.12,1.0,0.13,48.61,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009449,HEK293,Normal,Hydrothermal,Bare_ZnO,44.8,14.3,2.49,6,99.77,0.42,0.34,0.0,0.1,1.36,1.0,0.2,102.34,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009450,NIH-3T3,Normal,Chemical_Precipitation,Silica_Coated,19.0,3.3,52.0,6,72.61,12.81,6.81,19.4,0.28,3.32,1.0,15.73,97.15,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009451,PBMCs,Normal,Sol-Gel,PEG_Coated,44.0,30.9,57.8,12,68.86,4.09,6.91,18.42,0.63,4.08,1.0,15.64,96.1,Low,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-009452,HCT-116,Cancer,Sol-Gel,Bare_ZnO,57.7,8.9,1.38,72,100.0,0.2,0.0,0.7,0.1,1.0,2.98,0.16,21.78,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009453,HEK293,Normal,Chemical_Precipitation,Chitosan_Coated,56.5,16.0,21.57,72,79.53,7.61,4.42,16.52,0.89,2.09,1.0,12.28,45.09,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009454,A549,Cancer,Chemical_Precipitation,Silica_Coated,43.1,-4.2,122.32,12,21.46,57.13,46.41,72.96,3.76,15.81,1.46,81.05,44.56,High,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-009455,HEK293,Normal,Green_Synthesis,Bare_ZnO,79.6,-10.8,105.6,48,24.31,44.75,38.44,30.07,4.1,10.49,1.0,33.27,58.84,Moderate,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-009456,HepG2,Cancer,Hydrothermal,Silica_Coated,66.8,23.5,32.08,48,50.8,26.61,23.21,31.29,1.24,5.18,1.88,34.11,34.6,Moderate,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-009457,HeLa,Cancer,Hydrothermal,Chitosan_Coated,15.7,23.8,16.42,6,92.2,0.0,1.91,2.8,0.77,2.09,0.71,3.95,92.11,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009458,MCF-7,Cancer,Sol-Gel,PEG_Coated,81.8,-26.7,41.04,24,51.77,14.8,20.14,42.73,0.67,5.0,1.43,40.03,45.5,Moderate,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-009459,CHO,Normal,Green_Synthesis,PEG_Coated,78.8,-24.3,42.26,6,84.62,0.16,0.66,8.03,0.1,1.99,1.0,5.31,145.19,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009460,NIH-3T3,Normal,Green_Synthesis,Bare_ZnO,69.7,21.5,46.76,24,68.73,18.24,12.12,13.43,1.42,3.87,1.0,12.61,81.25,Low,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-009461,HEK293,Normal,Green_Synthesis,Silica_Coated,15.6,33.7,5.95,72,100.0,1.26,3.14,1.53,0.1,1.0,1.0,0.56,51.06,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009462,Jurkat,Cancer,Hydrothermal,PEG_Coated,58.3,12.1,58.91,12,48.36,22.22,20.3,49.77,0.63,6.58,1.33,45.87,48.71,Moderate,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-009463,Primary_HDF,Normal,Green_Synthesis,PEG_Coated,30.8,-27.8,93.38,24,59.77,6.51,5.2,17.73,0.1,3.73,1.0,11.53,117.0,Low,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-009464,PBMCs,Normal,Hydrothermal,Bare_ZnO,69.5,25.1,47.23,48,49.32,41.24,28.11,28.27,1.7,5.79,1.0,31.99,47.78,Moderate,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-009465,Primary_HDF,Normal,Hydrothermal,Chitosan_Coated,83.9,17.2,16.41,72,90.78,2.7,6.91,8.17,0.1,2.39,1.0,4.36,61.76,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009466,Primary_HDF,Normal,Hydrothermal,Chitosan_Coated,71.3,-12.2,1.41,12,98.74,0.0,0.68,2.49,0.1,1.44,1.0,0.62,115.63,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009467,Caco-2,Normal,Sol-Gel,Bare_ZnO,89.0,11.4,19.07,24,83.06,13.94,14.57,13.51,0.34,2.05,1.0,13.28,50.0,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009468,A549,Cancer,Green_Synthesis,PEG_Coated,21.5,23.0,2.54,72,99.32,2.28,3.27,0.28,0.1,1.83,1.55,1.16,42.04,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009469,L929,Normal,Hydrothermal,PEG_Coated,38.2,-5.7,34.9,12,91.28,0.0,2.9,5.75,0.1,1.26,1.0,3.52,118.3,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009470,Primary_HDF,Normal,Sol-Gel,Silica_Coated,24.8,23.3,33.4,24,81.46,12.51,2.44,6.79,0.1,2.57,1.0,8.33,72.0,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009471,MCF-7,Cancer,Green_Synthesis,Chitosan_Coated,73.8,-7.4,16.16,48,80.59,4.22,10.38,11.73,0.58,1.77,1.58,11.59,41.19,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009472,PBMCs,Normal,Chemical_Precipitation,Bare_ZnO,75.1,34.4,113.38,12,31.25,57.95,50.83,46.38,3.43,8.9,1.0,53.37,68.01,Moderate,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-009473,PBMCs,Normal,Sol-Gel,Silica_Coated,67.4,28.0,22.64,48,75.15,15.12,5.4,19.89,1.19,2.34,1.0,15.07,45.51,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009474,Jurkat,Cancer,Sol-Gel,Bare_ZnO,84.7,-4.3,12.67,6,88.97,10.16,14.25,10.93,0.1,1.98,1.43,13.82,45.49,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009475,PBMCs,Normal,Chemical_Precipitation,Bare_ZnO,65.9,-31.4,57.02,12,58.59,31.33,28.43,27.07,1.31,4.79,1.0,30.98,68.01,Moderate,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-009476,HeLa,Cancer,Hydrothermal,Chitosan_Coated,74.4,-4.6,39.89,72,49.53,23.52,15.5,33.8,0.47,5.93,1.68,31.51,38.6,Moderate,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-009477,L929,Normal,Hydrothermal,Silica_Coated,51.4,23.5,15.02,72,84.36,2.79,6.29,6.81,1.12,2.4,1.0,6.65,48.61,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009478,PBMCs,Normal,Hydrothermal,PEG_Coated,63.0,-2.2,8.1,24,97.06,0.0,1.03,2.78,0.1,1.23,1.0,1.48,79.17,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009479,HepG2,Cancer,Green_Synthesis,Silica_Coated,44.1,24.3,23.74,6,90.65,0.61,5.73,10.02,0.48,2.84,0.76,4.91,85.29,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009480,A549,Cancer,Sol-Gel,PEG_Coated,69.0,12.9,12.12,6,99.64,0.51,4.66,0.0,0.1,1.06,0.81,1.17,80.25,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009481,HepG2,Cancer,Chemical_Precipitation,PEG_Coated,15.7,-14.1,22.34,48,70.5,9.33,11.1,28.69,0.38,3.74,1.65,22.77,39.41,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009482,HeLa,Cancer,Chemical_Precipitation,Bare_ZnO,74.7,0.5,32.64,12,69.58,34.56,24.26,21.98,1.16,3.59,1.23,29.21,52.77,Moderate,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-009483,A549,Cancer,Hydrothermal,Silica_Coated,17.4,24.0,2.54,48,98.17,0.65,0.0,0.0,0.1,1.14,2.08,1.1,31.3,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009484,MCF-7,Cancer,Green_Synthesis,PEG_Coated,64.9,-35.0,14.89,12,94.04,4.36,0.0,2.67,0.24,2.55,0.9,3.6,72.49,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009485,HCT-116,Cancer,Chemical_Precipitation,Silica_Coated,92.2,21.3,4.02,48,93.85,6.64,4.86,7.22,0.61,1.98,2.81,8.02,23.1,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009486,Jurkat,Cancer,Hydrothermal,Chitosan_Coated,29.9,-33.6,60.03,72,12.83,54.71,44.0,81.06,2.67,14.73,2.71,83.54,24.02,High,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-009487,L929,Normal,Hydrothermal,Bare_ZnO,73.7,-4.3,34.83,12,86.15,13.41,7.95,8.16,0.28,2.35,1.0,7.8,91.0,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009488,HCT-116,Cancer,Sol-Gel,Chitosan_Coated,59.6,5.5,7.43,72,82.72,6.27,8.72,14.31,0.1,2.68,2.49,15.31,26.14,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009489,CHO,Normal,Green_Synthesis,Chitosan_Coated,94.9,28.0,23.9,72,78.82,0.04,5.69,5.58,0.46,2.28,1.0,7.42,56.16,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009490,L929,Normal,Chemical_Precipitation,Silica_Coated,49.4,19.3,9.9,48,95.24,0.0,0.0,5.53,0.1,1.34,1.0,2.23,49.08,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009491,HeLa,Cancer,Sol-Gel,PEG_Coated,89.4,-6.5,0.53,72,100.0,0.0,3.81,0.0,0.41,1.0,1.63,0.61,39.83,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009492,A549,Cancer,Hydrothermal,Chitosan_Coated,47.0,5.1,22.22,48,69.27,19.46,16.81,29.65,0.44,2.0,1.73,26.51,37.57,Moderate,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-009493,Jurkat,Cancer,Hydrothermal,Bare_ZnO,85.1,-2.4,15.19,72,61.34,40.08,36.39,40.21,0.95,4.42,3.25,44.87,20.01,Moderate,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-009494,HEK293,Normal,Sol-Gel,Silica_Coated,63.9,9.5,71.95,72,35.73,33.61,25.59,37.93,2.12,9.44,1.0,36.96,40.85,Moderate,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-009495,HCT-116,Cancer,Green_Synthesis,Bare_ZnO,61.9,-31.8,109.98,6,33.61,57.24,46.68,41.72,3.98,9.95,1.0,51.57,64.98,Moderate,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-009496,NIH-3T3,Normal,Sol-Gel,Silica_Coated,56.1,6.1,7.56,72,90.93,3.76,7.82,3.55,0.37,1.47,1.0,5.12,44.25,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009497,CHO,Normal,Green_Synthesis,PEG_Coated,64.6,-9.9,41.12,72,63.46,6.21,10.67,16.6,1.01,3.87,1.0,14.21,60.84,Low,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-009498,MCF-7,Cancer,Hydrothermal,Chitosan_Coated,32.8,-5.8,16.39,72,73.99,6.97,13.3,21.94,0.1,3.5,2.17,20.54,30.02,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009499,CHO,Normal,Sol-Gel,Chitosan_Coated,50.9,15.3,52.31,6,74.93,14.18,8.1,15.08,0.1,3.72,1.0,15.17,107.22,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009500,Caco-2,Normal,Hydrothermal,Silica_Coated,60.9,-5.6,4.44,6,98.32,2.65,0.13,0.0,0.2,1.3,1.0,1.2,85.29,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009501,Caco-2,Normal,Hydrothermal,PEG_Coated,15.6,24.6,17.1,48,89.41,0.46,1.8,9.07,0.1,1.82,1.0,5.46,53.55,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009502,Primary_HDF,Normal,Green_Synthesis,Silica_Coated,29.7,-15.4,51.48,72,58.06,7.31,9.41,17.27,0.55,4.49,1.0,12.35,61.27,Low,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-009503,L929,Normal,Sol-Gel,Silica_Coated,27.5,24.2,51.54,12,66.17,10.25,9.62,18.7,0.1,3.54,1.0,15.45,86.67,Low,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-009504,Primary_HDF,Normal,Green_Synthesis,Bare_ZnO,64.4,10.0,79.45,12,67.8,11.41,13.79,9.23,1.44,3.74,1.0,10.45,114.71,Low,ISO-Warning (Mild Cytotoxicity 50-70%)
EXP-ZNO-009505,Caco-2,Normal,Hydrothermal,Silica_Coated,64.4,1.4,15.73,12,90.59,4.28,5.74,3.63,0.1,2.24,1.0,5.71,66.91,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009506,HeLa,Cancer,Sol-Gel,Silica_Coated,66.8,5.6,16.91,48,76.57,12.02,11.99,14.75,0.1,2.76,1.84,16.23,35.31,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009507,HeLa,Cancer,Green_Synthesis,Silica_Coated,58.7,20.2,34.47,6,78.3,6.29,5.35,11.46,0.1,2.4,0.71,9.74,91.38,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009508,HeLa,Cancer,Hydrothermal,Chitosan_Coated,76.9,-17.6,166.82,6,33.2,25.59,25.5,45.76,2.2,9.63,0.71,41.61,92.11,Moderate,ISO-Fail (Severe Cytotoxicity <50%)
EXP-ZNO-009509,MCF-7,Cancer,Chemical_Precipitation,PEG_Coated,80.2,7.1,14.03,12,92.0,4.97,2.77,6.66,0.74,2.79,1.22,7.91,53.35,Low,ISO-Pass (Viable >=70%)
EXP-ZNO-009510,Caco-2,Normal,Green_Synthesis,PEG_Coated,55.6,33.1,11.3,48,91.18,6.31,0.0,0.0,0.1,1.2,1.0,3.73,63.75,Low,ISO-Pass (Viable >=70%)
